"","Floods","Groundwater","Sediment","Organics_Solutes","Habitat","Overall","HUC12"
"2323","0.9333771","0.80614007","0.67396716","0.583843721","0.5867353","0.70464284","140200000000"
"2324","0.7548561","0.67644878","0.38208224","0.235534231","0.4213882","0.45435829","140200000000"
"2325","0.9768654","0.89131307","0.66286897","0.591656249","0.6085793","0.73035813","140200000000"
"2326","0.8603408","0.76258853","0.45697494","0.474592932","0.4647700","0.58087477","140200000000"
"2327","0.5984229","0.67443544","0.55914894","0.753724660","0.5171400","0.61497773","140200000000"
"2328","0.9399667","0.96921891","0.82587116","0.844850472","0.7047623","0.85163564","140200000000"
"2329","0.8260984","0.74701683","0.58771665","0.466314126","0.6277759","0.63856141","140200000000"
"2330","0.3826732","0.52636271","0.40886621","0.214088207","0.2725775","0.34383922","140200000000"
"2331","0.7805640","0.82421891","0.61292269","0.590282373","0.5200523","0.65553023","140200000000"
"2332","0.8292650","0.74637883","0.53532634","0.383743478","0.6720020","0.61141567","140200000000"
"2333","1.0000000","0.97277547","0.79962824","0.769137031","0.8612112","0.87579574","140200000000"
"2334","0.9382423","0.89969527","0.75245641","0.634508569","0.6316605","0.76061098","140200000000"
"2335","0.7433358","0.66049218","0.48777696","0.552908171","0.4821031","0.57678424","140200000000"
"2336","0.7829617","0.61535447","0.63488866","0.623156308","0.5823049","0.64426149","140200000000"
"2337","0.8536260","0.90726413","0.48439940","0.609878091","0.4868630","0.64471973","140200000000"
"2338","1.0000000","1.00000000","0.75000000","0.666666667","0.6666667","0.80274156","140200000000"
"2339","0.8648737","1.00000000","0.68403236","0.848962489","0.6226882","0.79257013","140200000000"
"2340","0.4886479","0.35975336","0.38004987","0.250763428","0.2900526","0.34460096","140200000000"
"2341","0.8054041","0.58706286","0.68403072","0.610534924","0.7893538","0.68952697","140200000000"
"2342","0.8973103","0.78656560","0.76088958","0.738708721","0.7418866","0.78300041","140200000000"
"2343","0.7366500","0.75000000","0.70518201","0.466942589","0.6367880","0.64979507","140200000000"
"2344","0.9320766","0.92877534","0.76844329","0.694824298","0.8269718","0.82502663","140200000000"
"2345","0.5000000","0.72439311","0.56891481","0.459362263","0.5459432","0.55291563","140200000000"
"2346","0.9198069","0.75922212","0.55945327","0.656770701","0.6621694","0.70152385","140200000000"
"2347","0.6846452","0.23418954","0.33606001","0.350898048","0.3975645","0.37601717","140200000000"
"2348","0.9559397","0.75029894","0.63572565","0.856919682","0.7297260","0.77804891","140200000000"
"2349","0.8462386","0.57174071","0.31753877","0.448637368","0.5227301","0.51443716","140200000000"
"2350","0.8400703","0.75051905","0.45125862","0.575776367","0.5266242","0.61259226","140200000000"
"2351","0.9210739","0.90719037","0.67208831","0.579367116","0.7566087","0.75552509","140200000000"
"2352","0.6421296","0.52989621","0.38058784","0.193134982","0.3759740","0.39323978","140200000000"
"2353","0.7157099","0.20210851","0.17266963","0.308262360","0.3683956","0.30942436","140200000000"
"2354","0.8942224","0.43537814","0.47862541","0.541820425","0.5287001","0.55651200","140200000000"
"2355","0.7603962","0.34331539","0.46156717","0.589311349","0.4811803","0.50900746","140200000000"
"2356","0.4853201","0.25910504","0.31462203","0.244805565","0.3678992","0.32386848","140200000000"
"2357","0.6947645","0.35578666","0.29447700","0.277209631","0.3451004","0.37031090","140200000000"
"2358","0.9414159","0.81718898","0.65676957","0.635776890","0.6831900","0.73836766","140200000000"
"2359","0.5000000","0.73715712","0.51329987","0.368190325","0.5088666","0.51276161","140200000000"
"2360","0.4354847","0.27373178","0.21196565","0.204302698","0.2989292","0.27395624","140200000000"
"2361","0.3651656","0.09624922","0.05202581","0.005703150","0.1772106","0.07134148","140200000000"
"2362","0.9871101","0.92456823","0.91549220","0.898959889","0.8638827","0.91712992","140200000000"
"2363","0.9816415","0.96525894","0.86852116","0.843987139","0.7456808","0.87670440","140200000000"
"2364","0.8259681","0.36132228","0.41324908","0.527834150","0.5147674","0.50703236","140200000000"
"2365","0.8770740","0.37513856","0.50845319","0.634827964","0.5414573","0.56485873","140200000000"
"2366","0.8505511","0.35518717","0.43133683","0.488339100","0.4914809","0.50008113","140200000000"
"2367","1.0000000","1.00000000","0.95760820","0.943477601","0.9717388","0.97430246","140200000000"
"2368","0.9461513","0.55265610","0.56508739","0.712919655","0.6365713","0.66908881","140200000000"
"2369","0.7655784","0.50102380","0.35055450","0.463812896","0.4295056","0.48482281","140200000000"
"2370","1.0000000","0.75000000","0.50782447","0.677099289","0.6718830","0.70427809","140200000000"
"2371","0.6323704","0.19746581","0.26774649","0.263287742","0.2960806","0.30423247","140200000000"
"2372","1.0000000","1.00000000","0.87678372","0.835711629","0.7511891","0.88744132","140300000000"
"2373","0.9683035","0.85065827","0.74585256","0.923652031","0.8305684","0.86032131","140300000000"
"2374","0.9632671","0.91403618","0.74751938","0.792941590","0.6650129","0.80924639","140300000000"
"2375","0.8778315","0.86685439","0.69638296","0.703553193","0.6309220","0.74867893","140300000000"
"2376","0.9563888","0.89130087","0.74669626","0.760543628","0.6644642","0.79703922","140300000000"
"2377","1.0000000","1.00000000","0.90846989","0.877959854","0.9389799","0.94381810","140300000000"
"2378","0.9274051","0.99062782","0.74565382","0.801822733","0.7977400","0.84787416","140300000000"
"2379","0.9623095","0.94283697","0.77205946","0.772373101","0.6813730","0.81907342","140300000000"
"2380","0.8019888","0.77875090","0.67902175","0.809256166","0.6344626","0.73720541","140300000000"
"2381","0.9935807","0.99772135","0.94899205","0.941789851","0.9659947","0.96935029","140300000000"
"2382","0.8290236","0.73425650","0.61600482","0.511775825","0.7230705","0.67367719","140300000000"
"2383","0.8498208","0.76846395","0.61455722","0.606753582","0.7323940","0.70836006","140300000000"
"2384","0.9766483","0.94023990","0.88098505","0.893850479","0.8690782","0.91128417","140300000000"
"2385","0.9044631","0.86227029","0.68085554","0.753164754","0.7730347","0.79074353","140300000000"
"2386","1.0000000","1.00000000","0.95414345","0.938857927","0.9694290","0.97217827","140300000000"
"2387","0.7338014","0.90049401","0.80614319","0.807913415","0.6867212","0.78365222","140300000000"
"2388","0.8770613","0.89572560","0.86111900","0.775209044","0.8341821","0.84759730","140300000000"
"2389","0.7066061","0.90235261","0.72110135","0.784486584","0.6452605","0.74709205","140300000000"
"2390","0.9664168","0.99837756","0.91329963","0.949402750","0.9421998","0.95352746","140300000000"
"2391","1.0000000","0.98272252","0.87810130","0.858797220","0.8016221","0.90108793","140300000000"
"2392","0.7809473","0.86079843","0.74730433","0.742138407","0.6691545","0.75754146","140300000000"
"2393","0.9486142","0.92593607","0.86658850","0.857579005","0.9064710","0.90037270","140300000000"
"2394","0.8798327","0.81384839","0.58186787","0.659813099","0.6437440","0.70726215","140300000000"
"2395","1.0000000","0.75000000","0.64821903","0.864292043","0.7654794","0.79703136","140300000000"
"2396","0.8495592","0.71157389","0.49166057","0.561326777","0.5959468","0.63023200","140300000000"
"2397","1.0000000","1.00000000","0.94514961","0.926866140","0.9634331","0.96664682","140300000000"
"2398","0.9369963","0.92472576","0.80410298","0.871369224","0.8589868","0.87791049","140300000000"
"2399","0.9219823","0.91735281","0.70568482","0.717300271","0.7839816","0.80385057","140300000000"
"2400","0.5147861","0.41888746","0.18482956","0.130036283","0.2827737","0.27114389","140300000000"
"2401","1.0000000","0.98517755","0.84604990","0.812891233","0.8839602","0.90255801","140300000000"
"2402","0.9752755","0.69966129","0.72143478","0.604171877","0.8055011","0.75142870","140300000000"
"2403","0.9283891","0.92827892","0.72461778","0.720835847","0.8164119","0.81856399","140300000000"
"2404","1.0000000","0.99578697","0.83645660","0.785809465","0.8753230","0.89457981","140300000000"
"2405","0.9868129","0.88571667","0.78440042","0.887815686","0.8562669","0.87780871","140300000000"
"2406","0.9522062","0.99862184","0.83269600","0.870678043","0.8884640","0.90661562","140300000000"
"2407","0.9917404","0.99198788","0.88901581","0.860541404","0.9260105","0.93033703","140300000000"
"2408","0.9630176","0.94356695","0.69409845","0.591993158","0.7954381","0.78442281","140300000000"
"2409","1.0000000","0.97903204","0.81455218","0.780693519","0.8763681","0.88588346","140300000000"
"2410","0.8903608","0.76908173","0.61454516","0.664962340","0.7430301","0.73043093","140300000000"
"2411","0.8763081","0.83518368","0.65107381","0.590669936","0.7428296","0.73124115","140300000000"
"2412","0.9952478","0.98909383","0.91878415","0.886675020","0.9363013","0.94430539","140300000000"
"2413","0.9700162","0.87276379","0.75840883","0.755609659","0.7829037","0.82398060","140300000000"
"2414","0.9619096","0.88381349","0.83678005","0.703638780","0.8078481","0.83436705","140300000000"
"2415","0.9766872","0.89606681","0.78024442","0.772640523","0.8249236","0.84672728","140300000000"
"2416","0.9312114","0.79931463","0.73744573","0.675569714","0.6582972","0.75425406","140300000000"
"2417","0.9928292","0.95381185","0.84847386","0.832471070","0.8254169","0.88798095","140300000000"
"2418","0.9743080","0.71838833","0.79489654","0.745676021","0.6965977","0.78015279","140300000000"
"2419","1.0000000","0.94881446","0.79357440","0.752694264","0.6957163","0.83016409","140300000000"
"2420","0.9828001","0.96565402","0.80326150","0.726287150","0.7021743","0.82782665","140300000000"
"2421","0.9706155","0.94225807","0.70592325","0.589677424","0.6372822","0.75332810","140300000000"
"2422","0.9456358","0.89417055","0.59874630","0.618503911","0.6411961","0.72534411","140300000000"
"2423","0.8260705","0.74498575","0.48910575","0.326647661","0.6312260","0.57354361","140300000000"
"2424","0.7854180","0.62074428","0.31539418","0.311302895","0.4057866","0.45464207","140300000000"
"2425","0.9735559","0.96425476","0.70943584","0.620203697","0.6989594","0.77999249","140300000000"
"2426","0.8148047","0.90967849","0.50195040","0.556854903","0.5125376","0.63857809","140300000000"
"2427","0.9611172","0.95384539","0.73037166","0.605127189","0.7678089","0.79173457","140300000000"
"2428","0.9072495","0.92956242","0.69101146","0.751128774","0.7767702","0.80593404","140300000000"
"2429","1.0000000","1.00000000","0.90122452","0.868299363","0.9341497","0.93925559","140300000000"
"2430","0.9961247","0.99529423","0.79778534","0.731856682","0.8301552","0.86366898","140300000000"
"2431","0.9253935","0.85246904","0.62505488","0.511810902","0.5711341","0.67881927","140300000000"
"2432","0.8908040","0.77371291","0.70591267","0.566818753","0.7043413","0.72055655","140300000000"
"2433","0.9785493","0.96223854","0.84529007","0.801105036","0.7301934","0.85822214","140300000000"
"2434","0.7323563","0.73236641","0.61410528","0.738583352","0.4094035","0.63044754","140300000000"
"2435","0.8333333","0.85972395","0.66458477","0.700741480","0.6097232","0.72725002","140300000000"
"2436","0.9872328","0.93627993","0.77722415","0.789301318","0.6848161","0.82763275","140300000000"
"2437","0.7896636","0.69696508","0.41205067","0.292546357","0.4413671","0.49353696","140300000000"
"2438","0.9863787","0.97808513","0.87642394","0.833254743","0.8784800","0.90850819","140300000000"
"2439","0.9033174","0.85497607","0.79400959","0.725346118","0.6960064","0.79096218","140300000000"
"2440","0.9678929","0.96176786","0.70333319","0.615690479","0.6345596","0.76134010","140300000000"
"2441","0.9663666","0.93358787","0.74481024","0.707686488","0.7503782","0.81375331","140300000000"
"2442","0.8047933","0.73836800","0.59252975","0.523049284","0.7038313","0.66456232","140300000000"
"2443","0.7434956","0.47833764","0.28927852","0.283417114","0.3353003","0.39631256","140300000000"
"2444","0.8313226","0.80121557","0.45574887","0.465106767","0.4662463","0.58034001","140300000000"
"2445","0.8863103","0.84980853","0.63200669","0.536466364","0.7546711","0.71942539","140300000000"
"2446","0.8779750","0.63460831","0.63453245","0.557774108","0.7518240","0.68265811","140300000000"
"2447","0.9405003","0.75617709","0.70006229","0.708424347","0.8000415","0.77643486","140300000000"
"2448","0.8333333","0.92333977","0.73532321","0.878217311","0.8235488","0.83635370","140300000000"
"2449","1.0000000","1.00000000","0.97317612","0.964234830","0.9821174","0.98380162","140300000000"
"2450","0.4035470","0.60532055","0.38147491","0.175299884","0.3944913","0.36461364","140300000000"
"2451","0.8333333","0.75000000","0.72322696","0.630969277","0.8154846","0.74699161","140300000000"
"2452","0.8333333","0.90233786","0.66300362","0.753788639","0.7753357","0.78142742","140300000000"
"2453","0.6666667","0.75000000","0.69376951","0.591692679","0.6291797","0.66406596","140300000000"
"2454","0.7871631","0.92412913","0.63434450","0.833811696","0.7100595","0.77143095","140300000000"
"2455","0.6666667","0.79936837","0.67982910","0.640414428","0.6149879","0.67744903","140300000000"
"2456","0.7092355","0.86725260","0.55928916","0.495755600","0.5261395","0.61743068","140300000000"
"2457","0.8789991","0.83702984","0.69889152","0.623230200","0.7992610","0.76154445","140300000000"
"2458","0.9366757","0.90501357","0.77704771","0.702730286","0.8513651","0.83007878","140300000000"
"2459","0.9713785","0.95706781","0.82059110","0.760788139","0.8302316","0.86414017","140300000000"
"2460","1.0000000","1.00000000","0.75000000","0.666666667","0.8333333","0.83937833","140300000000"
"2461","0.9468285","0.98708080","0.87649848","0.924448712","0.9176657","0.92979777","140300000000"
"2462","0.9672400","0.94888606","0.90223248","0.867011429","0.9335838","0.92310048","140300000000"
"2463","0.8187344","0.74309367","0.48336238","0.324124897","0.6497394","0.57330035","140300000000"
"2464","0.5342439","0.59769325","0.29979332","0.132354462","0.3388542","0.33616947","140300000000"
"2465","0.9418356","0.92760253","0.79337168","0.744294346","0.8458306","0.84716571","140300000000"
"2466","0.9066269","0.90330267","0.61128215","0.537736889","0.5732936","0.68816107","140300000000"
"2467","0.9093108","0.85597184","0.66973109","0.587914442","0.7714415","0.74944174","140300000000"
"2468","0.9837005","0.99467637","0.77726555","0.723041875","0.8087526","0.85039100","140300000000"
"2469","0.8237403","0.65042624","0.60508504","0.419360807","0.5700567","0.59960071","140300000000"
"2470","0.9994031","1.00000000","0.78332141","0.712288975","0.8094231","0.85290862","140300000000"
"2471","0.8616442","0.45501625","0.42135134","0.595454040","0.5437159","0.55672909","140300000000"
"2472","0.9514001","0.85791757","0.66757505","0.584178595","0.6313140","0.72547087","140300000000"
"2473","0.9164319","0.82238456","0.61337052","0.528783291","0.5553168","0.67072317","140300000000"
"2474","0.7181552","0.74904277","0.65810793","0.442443097","0.5780314","0.61853771","140300000000"
"2475","0.8306606","0.69673027","0.60831157","0.521348195","0.6027349","0.64383371","140300000000"
"2476","0.7058961","0.55352326","0.37232223","0.147532688","0.3344786","0.37257218","140300000000"
"2477","0.9855643","0.98149973","0.82357224","0.784336143","0.7109586","0.85020700","140300000000"
"2478","0.8333333","0.77768534","0.58663796","0.485764398","0.6321763","0.65080570","140300000000"
"2479","0.9201937","0.90938385","0.78824801","0.756455102","0.7997802","0.83216344","140300000000"
"2480","0.9748860","0.96532229","0.82438995","0.757819477","0.7064197","0.83883682","140300000000"
"2481","0.8044182","0.78202191","0.71698024","0.523353623","0.6073477","0.67809123","140300000000"
"2482","1.0000000","1.00000000","0.94110761","0.921476807","0.8800205","0.94737801","140300000000"
"2483","0.9941086","0.99436519","0.93498267","0.919195022","0.9433317","0.95668966","140300000000"
"2484","0.9436162","0.90498462","0.83406103","0.832419033","0.7227074","0.84408810","140300000000"
"2485","0.9347473","0.89626533","0.81300754","0.742869153","0.8282166","0.84034250","140300000000"
"2486","0.9266224","0.89875224","0.80387616","0.781890677","0.7025841","0.81868204","140300000000"
"2487","0.7306030","0.44625015","0.60091643","0.497531411","0.4525289","0.53568334","140300000000"
"2488","0.9490248","0.64876942","0.64469768","0.581985411","0.6104784","0.67586706","140300000000"
"2489","0.6428804","0.40241607","0.27285785","0.066640089","0.3010363","0.26928941","140300000000"
"2490","0.6545005","0.38831248","0.22647169","0.000000000","0.2467088","0.00000000","140300000000"
"2491","0.9764648","0.98122823","0.81185524","0.756455453","0.7761393","0.85492036","140300000000"
"2492","0.8554125","0.75316643","0.72000945","0.537903938","0.6644061","0.69808550","140300000000"
"2493","0.6486951","0.63887544","0.40325463","0.196019180","0.3146612","0.40053049","140300000000"
"2494","0.8632195","0.77407587","0.64800097","0.737979968","0.5986673","0.71835995","140300000000"
"2495","0.8265421","0.79528054","0.62764011","0.565716086","0.5783022","0.66996155","140300000000"
"2496","0.7330295","0.65103589","0.50388464","0.533812390","0.5008703","0.57760943","140300000000"
"2497","0.9510025","0.74794080","0.56497814","0.658054731","0.6776044","0.70902860","140300000000"
"2498","0.6565745","0.54304833","0.35189426","0.513688233","0.5082993","0.50474352","140300000000"
"2499","1.0000000","1.00000000","0.84429008","0.792386776","0.8074654","0.88411867","140300000000"
"2500","0.3613389","0.49068912","0.33515187","0.125950333","0.2234346","0.27839569","140300000000"
"2501","0.6666667","0.70596728","0.59604628","0.520105331","0.3973642","0.56578401","140300000000"
"2502","0.4522205","0.51169832","0.38410571","0.347506459","0.2560705","0.37986343","140300000000"
"2503","0.6219333","0.65249077","0.42694644","0.243579539","0.2846310","0.41297418","140300000000"
"2504","0.8221455","0.90800110","0.58235418","0.805494001","0.5549028","0.72061001","140300000000"
"2505","0.9309225","0.83180674","0.57265908","0.559319868","0.5484394","0.67100260","140300000000"
"2506","1.0000000","1.00000000","0.76347647","0.684635288","0.7685185","0.83326252","140300000000"
"2507","0.8212256","0.86672026","0.68217491","0.742579129","0.6093422","0.73853017","140300000000"
"2508","0.5000000","0.48581669","0.24115716","0.007120625","0.1607714","0.14631671","140300000000"
"2509","0.8251184","0.82463386","0.57085457","0.600044612","0.5464339","0.66222385","140300000000"
"2510","0.8736096","0.76290075","0.34014500","0.689106403","0.5600967","0.61432723","140300000000"
"2511","0.8333333","0.88991821","0.43079259","0.721165850","0.4538617","0.63661836","140300000000"
"2512","0.9452663","1.00000000","0.89273655","0.966449377","0.7618244","0.90920601","140300000000"
"2513","0.9558843","0.93125647","0.80690238","0.831580616","0.8417434","0.87151715","140401000000"
"2514","0.9556123","0.89599595","0.61727447","0.616186632","0.7179308","0.74777715","140401000000"
"2515","0.9479203","0.95169751","0.66307392","0.614005398","0.7439026","0.77144363","140401000000"
"2516","0.9459063","0.91054791","0.62190630","0.614620374","0.7374506","0.75343043","140401000000"
"2517","0.9084170","0.92784920","0.74286204","0.744114342","0.8000860","0.82089845","140401000000"
"2518","0.8333333","0.75000000","0.66741275","0.556550340","0.7782752","0.71020288","140401000000"
"2519","0.9440416","0.97158846","0.77433200","0.773144160","0.8495547","0.85855969","140401000000"
"2520","0.9453803","0.99420065","0.78462279","0.814337246","0.7770588","0.85861791","140401000000"
"2521","0.9915191","0.98433024","0.73073849","0.654493793","0.7158621","0.80313353","140401000000"
"2522","1.0000000","1.00000000","0.89537254","0.860496719","0.9302484","0.93555728","140401000000"
"2523","0.9971510","1.00000000","0.84613904","0.800550042","0.8974260","0.90472786","140401000000"
"2524","0.8333333","1.00000000","0.58972374","0.786298315","0.7264825","0.77563245","140401000000"
"2525","0.9714123","0.97744634","0.78843459","0.745016646","0.8070663","0.85244719","140401000000"
"2526","0.9627126","0.97259327","0.83936520","0.765880098","0.8339887","0.87124433","140401000000"
"2527","0.9799689","0.96700553","0.81105337","0.744140748","0.8740356","0.87051243","140401000000"
"2528","0.9874712","0.97187382","0.80395115","0.787047089","0.8428648","0.87463031","140401000000"
"2529","1.0000000","1.00000000","0.79879126","0.731721674","0.8658608","0.87266079","140401000000"
"2530","0.8048334","0.70758184","0.38262623","0.774868483","0.5453629","0.62063204","140401000000"
"2531","0.9949555","0.98966725","0.80051850","0.746736130","0.8643067","0.87357432","140401000000"
"2532","0.9768329","0.95343580","0.72749093","0.698733812","0.7541239","0.81383950","140401000000"
"2533","0.9618961","0.95872179","0.72460556","0.700990006","0.7893490","0.81955983","140401000000"
"2534","0.9922643","0.99738497","0.82281254","0.775734755","0.8664125","0.88643279","140500000000"
"2535","0.9096416","0.73986076","0.58903811","0.627397451","0.6857360","0.70205749","140500000000"
"2536","0.6956012","0.64441107","0.38263751","0.496168319","0.2581076","0.46595946","140500000000"
"2537","0.9588139","0.71550290","0.55511683","0.776531870","0.6927083","0.72826251","140500000000"
"2538","0.7630346","0.44754383","0.27491038","0.437203167","0.5100843","0.46150799","140500000000"
"2539","0.8585077","0.70830268","0.52514516","0.510252592","0.6706747","0.64225562","140500000000"
"2540","0.6424642","0.63628369","0.35028570","0.555630094","0.4461637","0.51290912","140500000000"
"2541","0.8333333","0.75000000","0.74277908","0.657038774","0.8285194","0.75949806","140500000000"
"2542","0.7732718","0.76382343","0.57052085","0.592180665","0.6907397","0.67277998","140500000000"
"2543","0.8133623","0.73847378","0.68359591","0.602701571","0.7809753","0.71983282","140500000000"
"2544","0.9231122","0.91348355","0.64297477","0.589609770","0.7578624","0.75311420","140500000000"
"2545","0.8333333","0.75000000","0.71803971","0.624052953","0.7740416","0.73655104","140500000000"
"2546","0.9847061","0.99213741","0.94992210","0.953333792","0.9666147","0.96919903","140500000000"
"2547","0.7922882","0.74685497","0.65677533","0.620263906","0.7077833","0.70210591","140500000000"
"2548","0.8000924","0.74356802","0.66430733","0.610315747","0.7743167","0.71492522","140500000000"
"2549","0.5589455","0.69920559","0.53432385","0.562091431","0.6853921","0.60409466","140500000000"
"2550","0.8274880","0.74343572","0.55039404","0.419580237","0.6964642","0.62962003","140500000000"
"2551","0.7923070","0.67334297","0.48767053","0.400276080","0.6446511","0.58262370","140500000000"
"2552","0.5000000","0.69923886","0.31340590","0.353092275","0.5040044","0.45499334","140500000000"
"2553","0.6704344","0.76843779","0.51771915","0.613388476","0.6495817","0.63868354","140500000000"
"2554","0.9724306","0.73786252","0.55604297","0.775043958","0.6626565","0.72830189","140500000000"
"2555","0.8068916","0.71666608","0.65832709","0.625806468","0.7556734","0.70969147","140500000000"
"2556","1.0000000","1.00000000","0.98994824","0.986597654","0.9932988","0.99395449","140500000000"
"2557","0.8142924","0.72542471","0.49603984","0.326268307","0.6604767","0.57552519","140500000000"
"2558","0.7277420","0.45379182","0.45597232","0.661995060","0.5615692","0.56183154","140500000000"
"2559","0.6040202","0.29213998","0.25330345","0.419949773","0.4042990","0.37673566","140500000000"
"2560","0.8617291","0.73325988","0.36815062","0.547439484","0.5760231","0.59304282","140500000000"
"2561","0.8179243","0.73863672","0.67904012","0.618022578","0.7860267","0.72426287","140500000000"
"2562","0.6666667","0.65335284","0.58928938","0.455576621","0.5595263","0.57963341","140500000000"
"2563","0.6021418","0.65811102","0.34670150","0.484609834","0.4725741","0.50068337","140500000000"
"2564","0.5458270","0.67478316","0.67147629","0.570603431","0.6102942","0.61238524","140500000000"
"2565","0.5729542","0.54626794","0.46276792","0.258322034","0.5121131","0.45340181","140500000000"
"2566","0.4387113","0.50000000","0.40806697","0.000000000","0.4387113","0.00000000","140500000000"
"2567","0.5314137","0.65189633","0.66980101","0.498674068","0.6132007","0.58910850","140500000000"
"2568","0.5000000","0.69625114","0.45170634","0.340606930","0.4605283","0.47689237","140500000000"
"2569","0.4364191","0.37976190","0.17894123","0.140599071","0.2483844","0.25295686","140500000000"
"2570","0.8379939","0.74741492","0.56145583","0.532744089","0.6772659","0.66172754","140500000000"
"2571","0.8558060","0.63617939","0.42032268","0.585919784","0.5517001","0.59404013","140500000000"
"2572","0.9208189","0.80672889","0.68935884","0.814171518","0.7652926","0.79575270","140500000000"
"2573","0.9582946","0.75563780","0.55233277","0.710076005","0.6833217","0.72042490","140500000000"
"2574","0.8862976","0.56120994","0.39927157","0.550898467","0.5340370","0.56666091","140500000000"
"2575","0.9561623","0.73368193","0.47810054","0.644909235","0.5891831","0.66231030","140500000000"
"2576","0.7476650","0.54684939","0.24260771","0.363404695","0.4028176","0.42893913","140500000000"
"2577","0.8776274","0.76608627","0.55028808","0.729964423","0.6504160","0.70621050","140500000000"
"2578","0.9793993","0.94368115","0.78946769","0.806020610","0.8555839","0.87165702","140500000000"
"2579","0.9163468","0.67232516","0.55716445","0.749150084","0.6773926","0.70502802","140500000000"
"2580","0.6312167","0.44604817","0.29507910","0.130392110","0.3565528","0.32913553","140500000000"
"2581","0.9779681","0.89108495","0.84673586","0.821577868","0.8358090","0.87286986","140500000000"
"2582","0.8333333","0.83309457","0.66618066","0.737030564","0.7548226","0.76223185","140500000000"
"2583","0.8083374","0.72230951","0.63538558","0.564956390","0.7350958","0.68792714","140500000000"
"2584","0.9710605","0.84330356","0.73215096","0.847746613","0.8125814","0.83790112","140500000000"
"2585","0.9851144","0.82029403","0.70848415","0.858516149","0.7481676","0.81866598","140500000000"
"2586","0.8300499","0.69847166","0.53459925","0.432796147","0.6403024","0.61205432","140500000000"
"2587","0.8785364","0.70789534","0.51557979","0.658383653","0.6212810","0.66612904","140500000000"
"2588","0.9220985","0.73987230","0.64404006","0.816326893","0.7019305","0.75892879","140500000000"
"2589","0.8596163","0.69171128","0.60632866","0.645089681","0.6455934","0.68438952","140500000000"
"2590","0.9673209","0.86882046","0.72309524","0.813574657","0.8097589","0.83270247","140500000000"
"2591","0.9317144","0.83180880","0.72914671","0.755914644","0.7640661","0.79936474","140500000000"
"2592","0.8725548","0.86718487","0.68078381","0.774861253","0.7260601","0.78058828","140500000000"
"2593","0.9740768","0.77678552","0.63039674","0.786225028","0.7459725","0.77509617","140500000000"
"2594","0.9366002","0.86597901","0.73092741","0.740656016","0.7724825","0.80554205","140500000000"
"2595","0.9471933","0.74581659","0.59731064","0.713259087","0.6948104","0.73126856","140500000000"
"2596","0.5308081","0.65612314","0.50776186","0.407235370","0.4423905","0.50193428","140500000000"
"2597","1.0000000","1.00000000","0.99503180","0.993375730","0.9966879","0.99701556","140500000000"
"2598","0.8849838","0.85083032","0.80613444","0.775544197","0.8707563","0.83663839","140500000000"
"2599","0.8333333","0.68842579","0.63336419","0.593251200","0.7366763","0.69210016","140500000000"
"2600","0.8833669","0.74454734","0.64957755","0.739025722","0.6960780","0.73857803","140500000000"
"2601","0.9320359","0.85246314","0.84427545","0.799744810","0.8706300","0.85876730","140500000000"
"2602","0.7610629","0.68188787","0.68042637","0.541189346","0.7361946","0.67554037","140500000000"
"2603","0.9686896","0.99142724","0.85944234","0.863780206","0.9062949","0.91636186","140500000000"
"2604","0.8586192","0.81687588","0.61975027","0.714944296","0.6827686","0.73340494","140500000000"
"2605","0.8108487","0.65047653","0.55389828","0.505228713","0.6808720","0.63158384","140500000000"
"2606","0.9412441","0.74218937","0.57919458","0.756880986","0.5602539","0.70289554","140500000000"
"2607","0.7043887","0.44634056","0.29003037","0.423411642","0.4485560","0.44432458","140500000000"
"2608","0.9700026","0.73840960","0.56924094","0.759492874","0.6561885","0.72708258","140500000000"
"2609","0.9678362","0.71889350","0.62332783","0.819685477","0.7488852","0.76744823","140500000000"
"2610","0.8696027","0.57686473","0.41251642","0.513582366","0.5687431","0.57052210","140500000000"
"2611","0.7422159","0.59491239","0.51882392","0.414116935","0.4944881","0.54232100","140500000000"
"2612","0.8223187","0.55216476","0.39202265","0.451822578","0.5869725","0.54300165","140500000000"
"2613","0.8333333","0.62961241","0.36896107","0.523483853","0.5793074","0.56720100","140500000000"
"2614","0.8355820","0.55391296","0.51322451","0.367905303","0.5977972","0.55412225","140500000000"
"2615","0.7329457","0.43222872","0.20833509","0.242971627","0.3603795","0.35675716","140500000000"
"2616","0.6215746","0.34280606","0.15062273","0.113787392","0.2516381","0.24697930","140500000000"
"2617","0.5082919","0.37928395","0.28451074","0.069950002","0.2872386","0.25611875","140500000000"
"2618","0.9839673","1.00000000","0.76156925","0.682092338","0.8250134","0.84139291","140500000000"
"2619","0.4051332","0.43858592","0.21697704","0.105744871","0.2929448","0.26026890","140500000000"
"2620","0.9685445","0.84632438","0.70885401","0.845220807","0.7959110","0.82872337","140500000000"
"2621","0.9512719","0.72426199","0.58335095","0.790892021","0.6821068","0.73658007","140500000000"
"2622","0.9393346","0.77994016","0.63171894","0.676619201","0.7526305","0.74897329","140500000000"
"2623","0.7528586","0.63488179","0.58806379","0.431858819","0.5587092","0.58381019","140500000000"
"2624","0.9347674","0.80540034","0.58608511","0.678912719","0.6459025","0.71999817","140500000000"
"2625","0.8043710","0.72988971","0.56388595","0.476307382","0.6044887","0.62493679","140500000000"
